text,label
COC1=CC2=NC=NC(NC3=CC(SC)=CC=C3)=C2C=C1OC,1
NC1=NC(=O)C2=C(N1)N=C(I)N2,1
NS(=O)(=O)C1=CC=C(S1)S(=O)(=O)NCC1=CC=CS1,1
N[C@@H](CSCC(N)=O)C(O)=O,1
CC(C)COC1=CC=CC(C2=NC3=C(N2)C=C(Cl)C(=C3)C(N)=N)=C1O,1
[H][C@@](O)(CNCP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]([H])(O)COP(O)(O)=O,1
CC1=NC2=C(O1)N=C(N)NC2=O,1
[H][C@@]12CC[C@](C)(O)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],1
N[C@@H](CN1OC(=O)NC1=O)C(O)=O,1
[H][C@@](C)(O)CN1C=NC2=C(N)N=CN=C12,1
CC(=O)O[C@H]1CC(C)(C)C(=C=C\C(C)=C\C=C\C=C\C=C(/C)\C=C2/OC(=O)C(\C=C\[C@@]34O[C@]3(C)C[C@@H](O)CC4(C)C)=C2)[C@](C)(O)C1,1
[H]N([H])[C@@H](CCC(=O)N([H])[C@@H](CS(O)(=O)=O)C(=O)N([H])CC(O)=O)C(O)=O,1
[H]\C(=C(\C)[C@]1([H])C[C@]2([H])O[C@]2(C)CCC[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C(=O)C(C)(C)[C@@]([H])(O)CC(=O)O1)C1=CSC(C)=N1,1
[H][C@]1(COP(O)(S)=S)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)C([H])(O)[C@]1([H])O,0
[H]N1C=[N+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C2=C1[C@H](O)N=CN2[H],1
NC(=N)C1=CC2=C(C=C1)N=C(N2)C1=C(O)C=CC=N1,1
NC(=O)C1=C[NH+]=CC(=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,0
[H]C(=C([H])C([H])(C)C([H])(OC(C)=O)[C@]([H])(C)C(=O)CC[C@]([H])(C)[C@]([H])(C[C@]1([H])OC(=O)C[C@@]([H])(O)CCCC(=O)C[C@]([H])(C)C2=COC(=N2)C2=COC(=N2)C2=COC(=N2)\C([H])=C([H])\C[C@]([H])(OC)[C@@]1([H])C)OC)N(C)CO,0
[H]N1C2=C(N(CCCOP(O)(O)=O)C(=O)N2C[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)N([H])C1=O,0
CCCCCCCCSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O,1
OC1=CC=CC2=C1C(=O)C1=C(O)C=CC(=C1C2=O)[N+]([O-])=O,1
OC(=O)CC1=C(O)C2=C(C=C1)C(=O)C1=C(C(O)=CC=C1)C2=O,1
[H]N([H])C1=NC(=O)C2=C(N([H])C=C2CCC2=CC=C(C=C2)C(=O)N([H])[C@@H](CCC2=NN([H])N=N2)C(O)=O)N1[H],1
[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)C(O)=O,1
[H][C@](N)(CC1=CNC2=C1C=C[Se]2)C(O)=O,1
CC(=O)OCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COC(=O)C(C)(C)C,1
[H]\C(C)=C(\[H])CCC([H])=C([H])CC\C([H])=C(/[H])CCCCCCC(=O)OC[C@]([H])(COP(O)(=O)OCCN)OC(=O)CCCCCCC\C([H])=C(/[H])C\C([H])=C(/[H])CCC,1
N[C@@H](CS[SeH])C(O)=O,1
CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,0
COC1=CC(\C=C/C2=C(C)C3=C(N)N=C(N)N=C3N=C2)=C(OC)C=C1,0
C[C@@H](O)C(O)=O,1
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,1
[H]N([H])C(=O)C1=C[Se]C(=N1)[C@]1([H])O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N=CN=C23)N([H])[H])[C@@H](O)[C@H]1O,0
C[C@H](N)C1=NC(C)=C(O)N1CC(O)=O,1
NC1=NC2=C(C(=CN2)C#N)C(=O)N1,1
CNC(=O)C1=CC=CC(CN2[C@H](COC3=CC=CC=C3)[C@H](O)[C@@H](O)[C@@H](COC3=CC=CC=C3)N(CC3=CC=CC=C3)S2(=O)=O)=C1,1
[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=CC=CC=C23)[C@]([H])(O)[C@]1([H])O,1
COC1=C(C)C(C)=C(C(C)=C1)S(=O)(=O)N[C@@H](CC(O)=O)C(=O)N[C@H](CC1=CC=C(C=C1)C(N)=N)C(=O)N1CCCCC1,1
NCC1=CC=C(NC(=O)C2=CC(NC3=NC=CC=N3)=C3C=C(C=CC3=C2)C(N)=N)C=C1,1
COC1=CC(OC)=C(\C=C2\C(=O)NC3=CC=CC=C23)C(OC)=C1,1
N[C@@H](CCC(O)=O)C(N)=O,1
COC1=CC(CC2=NC3=NC(F)=NC(N)=C3N2)=C(OC)C=C1,1
[H][C@@](C)(N)[C@@]1([H])N[C@@]([H])(CN)C(=O)N1CC(O)=O,1
[H]N(CC1=C(O)C(C)=NC=C1COP(O)(O)=O)C1=CON([H])C1=O,1
NC1=C(NC(=O)NC1=O)[N+]([O-])=O,1
OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H]1O,1
OC(=O)C(=O)NC1=C(C(O)=O)C2=C(COCC2)S1,1
CC1=CN([C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O2)C(=O)NC1=O,1
CC(=O)N\C(=C/C1=CC=C(CC(O)=O)C(C=O)=C1)C(=O)N[C@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O,1
N[C@@H](CCCO)C(O)=O,1
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1
NCCC(O)=O,1
[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)C(O)=O,1
[H]N([C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@H]1O)C(C)=O,1
N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OP(O)(O)=O,1
[H][C@]12CS[C@@]([H])(CCCCCC(O)=O)[C@@]1([H])NC(=O)N2,1
[H][C@]1(CC(=C[C@@]([H])(OP(O)(O)=O)[C@@]1([H])O)C(O)=O)O[C@@](C)(OP(O)(O)=O)C(O)=O,1
[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSC[C@H](C)C(O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,0
[H][C@@](CC(O)=O)(NC(=O)C1=CC=C(CNS(=O)(=O)C2=CC(C(O)=O)=C(O)C=C2)C=C1)C(C)=O,0
COC1=CC(CC2=C[NH+]=C(N)N=C2N)=CC(OC)=C1OC,1
[H]N([H])[C@@H](CCC(=O)N([H])[C@@H](CSC(O)OCC1=CC=C(C=C1)[N+]([O-])=O)C(=O)N([H])CC(O)=O)C(O)=O,1
[H][C@]1(CO)O[C@@]([H])(C2=NC3=C(N2)C=C(C)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,1
N[C@@H](CCCCC(O)=O)C(O)=O,1
COC1=CC(CC2=NC3=C(N)N=C(F)N=C3N2CCCC#C)=C(OC)C=C1,1
[H][C@@]1(CCCCC(=O)NCCCCCC(O)=O)SC[C@]2([H])NC(=O)N[C@]12[H],0
N[C@@H](CCCNC(=N)NO)C(O)=O,1
[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2[NH+]=CN=C3SP(O)(O)=O)[C@]([H])(O)[C@]1([H])O,1
CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO[P@](O)(=O)O[P@@](O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC3=C1N=CN=C3N)C1=NC(=O)NC(=O)C1=N2,0
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)CP(O)(O)=O)[C@@H](O)[C@H]1O,1
[H][C@@]1(O)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])OCCCCCCCC,1
[H]N1C(=O)C=CN([C@@H]2O[C@H](CO)[C@@H](OP(O)(O)=O)[C@@]2([H])F)C1=O,1
[H][C@@](C)(NCC1=C(COP(O)(O)=O)C=NC(C)=C1O)C(=O)CCCCCC(O)=O,0
[H]N1C(=O)N(C=C(C)C1=O)[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)O1,1
[H]N([H])C(=O)C1=C(C=C[N+](=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N=CN=C23)N([H])[H])[C@@H](O)[C@H]1O)[C@@H]1CCCCC1=O,0
[H][C@](O)(C([O-])=NCCC([O-])=NCCSC(=O)C[C@@](C)(O)CC([O-])=O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP([O-])([O-])=O,0
CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCS,1
NC1=NC=NC2=C1C=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1
NC(=[NH2+])C1=CC=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-],1
CC(C)C1=CC(OC2=C(Cl)C=C(CC(O)=O)C=C2Cl)=CC=C1O,1
[H]N([H])C1=NC(=O)C2=C(N1[H])N(C=N2)[C@@H]1O[C@H](CO)[C@@]2([H])O[P@](O)(=S)O[C@@]12[H],1
CC(C)C1=CC(OC2=C(C)C=C(C=C2C)N2N=CC(=O)NC2=O)=CC=C1O,1
[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CC[C@@H](F)C(O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,1
[H][C@]1(CO)O[C@@]([H])(N2C=CC=CNC2=O)[C@]([H])(O)[C@]1([H])O,1
[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]4C[C@@H](O[C@@H]4COP(O)(O)=O)N4C=CC(=O)N([H])C4=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,0
[H][C@](CCCCC(O)=O)(CCSCN)SSCCO,1
[H][C@]1(COC(=O)CCCCCCC)O[C@@](CO)(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@@]([H])(O)[C@]1([H])O,0
[H][C@](N)(C[C@@]1([H])CO1)C(O)=O,1
CCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,0
CO[C@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,1
CC1=CN([C@H]2C[C@H](F)[C@@H](COP(O)(O)=O)O2)C(=O)NC1=O,1
[H][C@@]1(CO)O[C@@]([H])(OC2=CC=C(C=C2)[N+]([O-])=O)[C@]([H])(O)[C@@]1([H])O,1
[H][C@@]1(C[C@]([H])(N(C)C)[C@]([H])(O)[C@]([H])(C)O1)O[C@@]1([H])C[C@](O)(CC)[C@]([H])(C(=O)OC)C2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O,0
[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=NC=NC=C23)[C@]([H])(O)[C@]1([H])O,1
N[C@H](CS)C(O)=O,1
[H][C@](NC(=O)CN1C(=O)C(NS(C)(=O)=O)=CN=C1C1=CC=C(N)C=C1)(C(C)C)C(=O)C(F)(F)F,1
[H]\C(CCCCCCCCCCCCC)=C(\[H])[C@@]([H])(O)[C@@]([H])(N)CO,1
OC(=O)C1=CC2=C(N1)C1=C(N=C(C=C1C(O)=O)C(O)=O)C(=O)C2=O,1
OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,1
[H][C@](O)(C[C@]([H])(O)[C@@]([H])(O)C([O-])=O)C([O-])=O,1
NC(=N)C1=CC2=C(C=C1)N=C(N2)C(=O)C1=NC2=C(N1)C=CC(=C2)C([NH3+])=[NH2+],1
[H][C@@]1(CC(O)=O)CC[C@]([H])(N1)C(O)=O,1
NC1=NC=NC2=C1N=CN2[C@@H]1C=C[C@H](O)[C@H]1O,1
CC(=O)NC(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1
[H][C@]1(O)C[C@]([H])(O[C@]2([H])[C@]([H])(C)O[C@]([H])(C[C@]2([H])N(C)C)O[C@@]2([H])C[C@](O)(CC)[C@]([H])(O)C3=C2C(O)=C2C(=O)C4=C(C=CC=C4O)C(=O)C2=C3)O[C@@]([H])(C)[C@]1([H])O[C@@]1([H])CCC(=O)[C@@]([H])(C)O1,0
NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O1,1
C[N+](C)(C)[C@@H](CCC1=NC(C[C@H](N)C(O)=O)=CN1)C(N)=O,1
N[C@H](CC1=CNC2=CC=CC=C12)C(O)=O,1
NC(=O)C1=CC=C[N+](=C1)[C@@H]1O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]1O,1
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CC1=CC=CC=C1O,1
[H]N([H])[C@H]1C[C@@H](O[C@@H]1COP(O)(O)=O)N1C=C(C)C(=O)N([H])C1=O,1
[H]N([H])CCCN1CCN(CCCN([H])C(=O)C2=CC(=CC(O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)=C2)[N+]([O-])=O)CC1,1
NCCC(=O)NCC[C@H](N)C(O)=O,1
O[C@@H](CC(=O)C([O-])=O)[C@@H](O)C([O-])=O,1
[H][C@@](CC1=CC=C(OC2=CC(=C(O)C(=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1)(NC(C)=O)C(O)=O,1
N[C@@H](CN1C2=C(CCC2)C(=O)NC1=O)C(O)=O,1
[H][C@]1(CO)O[C@]([H])(OC2=CC=C(N)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,1
[H][C@@](CC(C)C)(N1C=C(CN)N=N1)C(O)=O,1
[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSC(=O)CCC[N+]([O-])=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,0
[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=C(C)C(=O)NC2=O)[C@]([H])(OC)[C@]1([H])C,1
[H][C@@](N)(CCCCN)C(O)=O,1
NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)N(C(CN1CCOCC1)=C2)C1=CC(O)=CC=C1,1
CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12,0
CN1N=C(C(Br)=C1C(F)(F)F)C1=CC(C(O)=O)=C(Cl)C=C1F,1
[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)C1=O,1
[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O,0
OC[C@H](O)[C@@H](O)CO,1
C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,1
OC1=CC=C(\C=C\C(=O)C2=C(O)C=C(O)C=C2)C=C1,1
[H]C(N)(O)[C@]1(O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O)N=[N+]=[N-],0
[H][C@@](O)(CNC(=O)C1=CC2=CC(Cl)=CC=C2N1)N(CCO)C1CCCC1,1
[H][C@](N)(CS[As](O)O)C(O)=O,1
[H][C@]1(N)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(O)O[C@]1([H])CO,1
[H][C@@](N)(CP(O)(O)=O)C(O)=O,1
CN1C(=O)NC2=C1NC(=O)NC2=O,1
CN1SC(=O)C2=CC(=CC=C12)S(N)(=O)=O,1
[H][C@]12NC3=C(N[C@@]1([H])C(S)=C(S)[C@@H](COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=CC(N)=NC1=O)O2)C(=O)NC(N)=N3,0
OC[C@@H](O)[C@@H](O)C[C@H](O)C(O)=O,1
NCC1=CNC2=C1C(=O)NC(N)=N2,1
NC1=NC=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=C1,1
CC(C)C[C@H](N)C(=O)NO,1
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,1
CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=C(O1)C=C(C=C2)S(=O)(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,1
NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H]2O)C(=O)N1,0
N[C@@H](C[NH3+])C(O)=O,1
[H][C@@](C)(NCC1=C(COP(O)(O)=O)C=NC(C)=C1O)P(O)(O)=O,0
N[C@@H](CCC(=O)N[C@@H](CS[C@@H](O)N(O)C1=CC=C(I)C=C1)C(=O)NCC(O)=O)C(O)=O,1
[H]N(CC1=CC=CC2=CC=CC=C12)C1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3N([H])C(=O)C3=CC(OC)=CC(OC)=C3)C2=NC=N1,1
NC1=NC2=C(N3[C@@H](COC3=O)CN2)C(=O)N1,1
NS(=O)(=O)C1=CC=C(NC(=S)OCCC2=CSC=C2)C=C1,1
NC(=N)C1=CC=C(NC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1,1
CCCCCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1
O[C@H](\C=C(/O)[O-])C([O-])=O,1
[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C(Br)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,0
CC1=C(CNC2=CC=CC3=NC=CC=C23)C=NC2=NC(N)=NC(N)=C12,1
[H][C@@](C)(O)[C@]12NC3=NC(C)=NC=C3CN1C(C)=C(CCOP(O)(=O)OP(O)(O)=O)S2,1
[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C(C)=O)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,0
CSCC[C@@H](NC(N)=O)C(O)=O,1
COC1=CC2=NC=NC(NC3=CC(O)=CC=C3)=C2C=C1OC,1
[H][C@](N)(CCC(=O)O[C@@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]1(O)F)C(O)=O,1
[H][C@](N)(CC1=CC(I)=C(O)C(I)=C1)C(O)=O,1
[H][C@](N)(CC1=CC=C(O)C=C1)C(N)=O,1
[H]\C(=C1\N=C(N(CC(O)=O)C1=O)[C@@]([H])(N)CCSC)C1=CC=C(O)C=C1,1
[H][C@]1(O)[C@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(NP(=O)(OC)OC)[C@]1([H])O,1
COC1=CC=C(C[C@H](NC(=O)CC(C)(C)N)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)C=C1,1
[H]N([C@H]1CC[C@@H](O)CN([H])C1=O)C(=O)[C@H](OC)[C@H](O)[C@@H](O)[C@H](O)\C=C\C(C)(C)C,1
[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)CCC[C@@]([H])(C)CCOC[C@@]([H])(COP(O)(O)=O)OCC[C@]([H])(C)CCC[C@]([H])(C)CCC[C@]([H])(C)CCCC(C)C,1
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,1
N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O,1
OC[C@@H]1NC[C@H](O)[C@H]1O,1
[H][C@]1(N)S[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@]1([H])O,1
CC1=C(CCO[P@](O)([O-])=O)SC=[N+]1CC1=CN=C(C)N=C1N,1
CC(=O)C1=C(C)C2=CC3=C(C(O)=C)C(C)=C4C=C5N6C(=CC7=C(CCC(O)=O)C(C)=C8C=C1N2[Fe]6(N78)N34)C(CCC(O)=O)=C5C,1
[H][C@](N)(CC[Se]C[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O)C(O)=O,1
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)CC1=CC=CC=C1)C(O)=O,0
[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(CO[C@]1([H])O[C@]([H])(CO[C@@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O)OC(=O)CCCCCCCCCCCCCCCCC,1
[H]N([H])[C@@H](CCCC(=O)N([H])[C@@H](CS)C(=O)N([H])[C@H](C=C)C(O)=O)C(O)=O,1
COC1=CC=C2NC(=O)\C(=C/C3=CN=CN3)C2=C1,1
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(O)(=O)OCC(O)COP(O)(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,1
C[C@H](CN)C([O-])=O,1
O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O,1
[H]N([H])C1=NC(=CS1)C(=N\OC)\C(=O)N([H])[C@H](C=O)[C@@]1([H])SC(C)(C)[C@@H](N1[H])C(O)=O,1
[H][C@](O)(CO)COP([O-])(=O)OC[C@@]([H])(O)COC(=O)CCCCCCCCCCCCCCC,1
[H][C@]1(C)O[C@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N,1
CCCCCCCCCCCCCCCC(=O)NCC(O)=O,1
CC1=NN(C(O)=C1\N=N\C1=CC(=CC=C1C(O)=O)S(O)(=O)=O)C1=C(C)C=C(C=C1)S(O)(=O)=O,1
NC(N)C1=CC2=C(C=C1)[N+]1=C(N2)C(=O)C2=[N+]([Zn]1)C1=C(N2)C=C(C=C1)C(N)N,1
O\N=C1\C(\NC2=C\1C=CC=C2)=C1\C(=O)NC2=CC(Br)=CC=C12,1
CC(CN1C=CN=N1)([C@@H](N\C=C\C=O)C(O)=O)S(=O)=O,0
[H][C@]1(CO)O[C@]([H])(OC2=CC=CC(=C2)C(=O)NCC2=CC=CC=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,1
NC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)O[C@@H]4[C@H](O)[C@@H](CO)O[C@H]4N4C=CC(=O)NC4=O)[C@@H](O)[C@H]3O)C2=NC=N1,0
[H][C@@](NC(=O)CC1=CC=CS1)(C=O)[C@]1([H])NC(C(O)=O)=C(CC(=O)OC)CS1,1
[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@@H](C)OCCCC(O)(CC)CC,1
[H]N=C(N([H])[H])N1CCC[C@H](CC(=O)N([H])[C@@H](CC2=CC=C(C=C2)C#CC2=CC=CC=C2)C(=O)OC)C1,1
CN(CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12,0
C\C(\C=C\C=C(/C)\C=C\[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C,1
NC(=O)C1=CC=C[N+](=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,0
[H][C@]1(COP(O)(O)=O)O[C@@]([H])(C2=C3N=CN=C(N)C3=NN2)[C@]([H])(O)[C@]1([H])O,0
CC1=C(CCC(O)=O)C2=CC3=C(CCC(O)=O)C(C)=C4C=C5[N+]6=C(C=C7N8C(C=C1N2[Fe]68N34)=C([O-])[C@]7(C)CC(O)=O)C(=O)[C@]5(C)CC(O)=O,1
[H][C@]1(CO)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OCCCCCCC3CCCCC3)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,1
CCC(CC)NC1=CC(=CC=C1N1C(=O)CCC1(CO)CO)C(O)=O,1
[H][C@]1(O)O[C@]([H])(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)[C@@]([H])(O)[C@@]1([H])OC(C)=O,0
[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OC[C@@H](O)[C@@H](O)[C@@H](O)CN4C5=C(C=C(C)C(=C5)N(C)C)N=C5C(=O)N([H])C(=O)N=C45)[C@@H](O)[C@H]3O)C2=NC=N1,0
C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,1
OC[C@H](O)[C@@H](O)CC(=O)C(O)=O,1
NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(O)=O)O2)C(=O)N1,1
CN1CC[C@@H]([C@H](O)C1)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=CC=C1Cl,1
[H][C@](O)(C[C@]([H])(N)C(O)=O)SC[C@]([H])(N)C(O)=O,1
CCCCN1C(CC2=CC(OC)=C(OC)C(OC)=C2Cl)=NC2=C(N)N=CN=C12,1
